CONTROL_NUMBER,CARD_PROM_12,CHILDREN,DONOR_AGE,DONOR_GENDER,FILE_CARD_GIFT,FREQUENCY_STATUS_97NK,HOME_OWNER,INCOME_GROUP,LAST_GIFT_AMT,LIFETIME_CARD_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_MAX_GIFT_AMT,LIFETIME_MIN_GIFT_AMT,LIFETIME_PROM,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,MONTHS_SINCE_FIRST_GIFT,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_LAST_PROM_RESP,NUMBER_PROM_12,PCT_ATTRIBUTE1,PCT_ATTRIBUTE2,PCT_ATTRIBUTE3,PCT_ATTRIBUTE4,PCT_OWNER_OCCUPIED,PEP_STAR,PER_CAPITA_INCOME,RECENCY_STATUS_96NK,RECENT_AVG_CARD_GIFT_AMT,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_COUNT,RECENT_CARD_RESPONSE_PROP,RECENT_RESPONSE_COUNT,RECENT_RESPONSE_PROP,RECENT_STAR_STATUS,SES,URBANICITY,WEALTH_RATING
76295,6.0,0.0,57.0,M,12.0,3.0,H,2.0,4.0,28.0,85.0,21.0,6.0,2.0,59.0,258.0,216.0,99.0,21.0,21.0,10.0,0.0,26.0,27.0,33.0,75.0,1.0,10415.0,A,3.75,4.17,4.0,0.364,6.0,0.3,0.0,3,R,
143855,4.0,4.0,,M,1.0,1.0,U,,15.0,5.0,15.0,1.0,15.0,15.0,12.0,4188.0,,17.0,17.0,17.0,9.0,0.0,32.0,12.0,40.0,85.0,0.0,41980.15715896082,F,15.0,15.0,1.0,0.5,1.0,0.25,0.0,1,U,
178463,6.0,,46.0,F,9.0,1.0,U,5.0,25.0,30.0,212.0,15.0,25.0,5.0,68.0,1486.0,476.0,110.0,17.0,17.0,14.0,0.0,37.0,,14.0,93.0,,17345.0,A,20.0,22.5,1.0,0.091,2.0,0.095,0.0,2,C,7.0
16962,6.0,0.0,51.0,F,8.0,4.0,H,6.0,10.0,24.0,89.0,15.0,10.0,2.0,63.0,,369.0,86.0,16.0,16.0,15.0,0.0,29.0,55.0,6.0,84.0,1.0,14119.0,A,8.2,8.2,-3.703177514546539,0.455,5.0,0.227,0.0,2,,
155240,5.0,3.0,75.0,F,2.0,2.0,H,2.0,16.0,18.0,,7.0,16.0,5.0,50.0,1167.0,211.0,72.0,18.0,,12.0,0.0,56.0,23.0,55.0,85.0,0.0,16425.0,A,0.0,15.0,0.0,0.0,2.0,0.111,0.0,2,C,1.0
67315,6.0,1.0,77.0,F,5.0,2.0,U,5.0,30.0,26.0,162.0,8.0,30.0,10.0,60.0,862.0,476.0,81.0,18.0,,13.0,0.0,24.0,50.0,10.0,73.0,0.0,16332.0,A,25.0,27.5,1.0,0.091,2.0,0.091,0.0,2,S,8.0
121590,4.0,4.0,33.0,F,7.0,4.0,U,4.0,15.0,21.0,204.0,19.0,20.0,5.0,59.0,782.0,524.0,100.0,17.0,17.0,9.0,0.0,19.0,71.0,0.0,81.0,1.0,14635.0,S,15.0,-16.95887218800771,2.0,0.222,3.0,0.2,1.0,1,U,
103316,6.0,0.0,29.0,F,2.0,1.0,U,5.0,25.0,11.0,35.0,2.0,25.0,10.0,24.0,423.0,-190.64225672733522,29.0,18.0,18.0,13.0,3.0,19.0,10.0,56.0,56.0,0.0,9698.0,A,17.5,17.5,2.0,0.286,,0.143,0.0,2,C,
15697,6.0,0.0,,U,1.0,1.0,U,5.0,20.0,13.0,42.0,,20.0,10.0,35.0,535.0,283.0,44.0,19.0,19.0,14.0,0.0,37.0,74.95513968419031,40.0,84.0,0.0,12206.0,A,0.0,16.0,0.0,0.0,2.0,0.118,0.0,2,R,4.0
41783,6.0,4.0,35.0,F,5.0,4.0,U,3.0,9.0,12.0,45.0,6.0,10.0,5.0,29.0,1301.0,354.0,33.0,17.0,17.0,,0.0,42.0,17.0,51.0,72.0,1.0,27059.0,A,,7.2,4.0,0.5,5.0,0.313,0.0,1,C,
154732,6.0,3.0,,M,3.0,4.0,H,6.0,6.0,11.0,67.0,5.0,20.0,6.0,26.0,1321.0,353.0,28.0,17.0,19.0,13.0,0.0,40.0,33.0,40.0,86.0,1.0,17151.0,A,13.67,15.25,3.0,0.429,4.0,0.286,0.0,2,C,
50751,6.0,0.0,57.0,F,5.0,2.0,H,4.0,60.0,25.0,259.0,10.0,60.0,5.0,64.0,1636.0,621.0,89.0,25.0,25.0,12.0,0.0,33.0,0.0,52.0,82.0,1.0,32804.0,,55.0,45.0,2.0,0.2,3.0,0.15,1.0,1,S,9.0
85517,6.0,1.0,83.0,F,15.0,4.0,U,,5.0,25.0,122.0,32.0,10.0,2.0,63.0,473.0,216.0,80.0,17.0,17.0,12.0,0.0,34.0,29.0,33.0,91.0,1.0,9206.0,S,3.83,3.63,6.0,0.545,8.0,0.444,1.0,2,R,0.0
8232,5.0,2.0,60.0,F,5.0,1.0,H,7.0,15.0,28.0,161.0,12.0,20.0,0.0,89.0,322.0,190.0,121.0,4.0,,27.0,0.0,36.0,21.0,45.0,68.0,1.0,10909.0,A,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2,R,3.0
94021,4.0,2.0,58.0,M,0.0,1.0,U,2.0,20.0,5.0,20.0,1.0,20.0,20.0,15.0,1164.0,-190.64225672733522,20.0,20.0,20.0,10.0,0.0,22.0,0.0,69.0,96.0,0.0,16576.0,F,0.0,20.0,0.0,0.0,1.0,0.167,0.0,1,U,
36692,6.0,0.0,76.0,F,7.0,1.0,H,6.0,36.0,22.0,136.0,9.0,36.0,5.0,55.0,548.0,213.0,65.0,22.0,22.0,13.0,0.0,33.0,12.0,56.0,71.0,1.0,11564.0,,26.0,26.0,3.0,0.273,3.0,0.136,11.0,1,S,9.0
190972,6.0,3.0,63.0,F,2.0,2.0,U,5.0,20.0,20.0,79.0,5.0,20.0,10.0,51.0,482.0,199.0,75.0,22.0,22.0,12.0,0.0,40.0,37.0,34.0,75.0,0.0,9721.0,A,20.0,20.0,1.0,0.111,2.0,0.1,0.0,2,,2.0
92027,6.0,4.0,45.0,F,2.0,3.0,U,3.0,11.0,15.0,54.0,7.0,11.0,5.0,35.0,482.0,263.0,40.0,19.0,19.0,12.0,,20.0,32.0,23.0,39.0,0.0,11003.0,A,5.0,8.17,1.0,0.1,6.0,0.286,0.0,3,C,
130636,6.0,1.0,39.0,M,3.0,2.0,H,5.0,25.0,18.0,253.0,8.0,50.0,3.0,47.0,-2186.9746582835646,490.0,56.0,18.0,26.0,13.0,0.0,27.0,41.0,15.0,96.0,0.0,16329.0,A,20.0,40.0,6.340076090665356,0.111,3.0,0.167,0.0,1,S,9.0
93476,6.0,0.0,67.0,F,1.0,2.0,H,5.0,25.0,12.0,100.0,4.0,25.0,25.0,28.0,675.0,97.0,29.0,18.0,19.0,,0.0,20.0,14.0,43.0,15.0,0.0,6516.0,A,25.0,25.0,1.0,0.125,2.0,0.133,0.0,4,U,
2425,9.0,3.0,69.0,M,10.0,1.0,H,6.0,25.0,25.0,245.0,23.0,25.0,5.0,70.0,1308.0,441.0,123.0,19.0,19.0,21.0,0.0,30.0,35.0,31.0,59.0,1.0,15878.0,A,0.0,20.0,0.0,0.0,4.0,0.235,13.0,1,S,6.0
189943,3.0,1.0,81.0,M,17.0,1.0,U,5.0,250.0,29.0,319.0,25.0,250.0,2.0,69.0,1437.0,385.0,129.0,17.0,17.0,10.0,,45.0,18.0,64.0,79.0,1.0,23079.0,F,84.67,64.25,3.0,0.375,4.0,0.211,7.0,?,?,9.0
152533,4.0,1.0,28.0,F,0.0,1.0,U,3.0,,6.0,20.0,1.0,20.0,20.0,15.0,1344.0,257.0,19.0,19.0,19.0,10.0,94.0,4.0,13.0,1.0,5.0,0.0,9134.0,F,0.0,20.0,0.0,0.0,1.0,0.143,0.0,2,T,
150191,6.0,1.0,53.0,M,6.0,4.0,H,7.0,13.0,22.0,100.0,11.0,13.0,5.0,52.0,2166.0,427.0,75.0,18.0,18.0,13.0,1.0,36.0,32.0,31.0,72.0,0.0,15653.0,A,10.33,11.2,3.0,0.333,5.0,0.25,0.0,2,S,5.0
160464,6.0,1.0,67.0,F,1.0,2.0,H,3.0,15.0,12.0,30.0,3.0,15.0,5.0,27.0,1028.0,296.0,33.0,18.0,18.0,12.0,3.0,33.0,41.0,39.0,58.0,0.0,13736.0,A,5.0,10.0,1.0,0.125,3.0,0.176,0.0,2,,
30389,6.0,0.0,59.0,M,5.0,2.0,H,5.0,15.0,16.0,67.0,6.0,15.0,4.0,38.0,715.0,391.0,54.0,19.0,19.0,12.0,1.0,29.0,53.0,15.0,90.0,1.0,13838.0,A,12.67,13.25,3.0,0.333,4.0,,0.0,2,T,7.0
68594,6.0,3.0,60.0,F,6.0,1.0,H,7.0,40.0,28.0,182.0,8.0,40.0,5.0,-23.182637787638214,2028.0,920.0,104.0,21.0,21.0,13.0,0.0,27.0,34.0,45.0,98.0,0.0,41252.0,A,40.0,37.5,1.0,0.091,2.0,0.095,0.0,1,S,9.0
38388,5.0,2.0,49.0,F,13.0,2.0,H,5.0,10.0,30.0,167.08,23.0,12.0,0.08,77.0,955.0,324.0,128.0,15.0,7.553551701309658,12.0,0.0,5.0,,14.0,58.0,1.0,12645.0,S,7.5,8.33,2.0,,3.0,0.158,1.0,2,U,7.0
111512,6.0,0.0,61.0,F,10.0,4.0,H,3.0,15.0,33.0,205.0,18.0,15.0,7.0,80.0,469.0,148.0,126.0,18.0,18.0,14.0,9.0,33.0,39.0,25.0,63.0,1.0,8450.0,S,13.5,12.83,2.0,0.182,6.0,0.273,1.0,2,S,8.0
5852,6.0,0.0,80.0,M,9.0,1.0,U,6.0,10.0,30.0,192.0,20.0,12.0,5.0,109.0,404.0,238.0,102.0,10.0,19.0,37.0,0.0,34.0,41.0,34.0,77.0,1.0,9714.0,A,10.0,10.0,3.0,0.3,4.0,0.211,,3,R,3.0
22817,6.0,1.0,47.0,F,3.0,2.0,H,4.0,20.0,18.0,80.0,5.0,20.0,10.0,49.0,451.0,211.0,57.0,15.0,20.0,16.0,0.0,17.0,19.0,34.0,78.0,0.0,7676.0,A,20.0,15.0,1.0,0.125,2.0,0.111,0.0,3,R,1.0
101842,5.0,3.0,86.0,F,3.0,3.0,H,4.0,13.0,12.0,46.0,6.0,13.0,,33.0,,223.0,93.0,16.0,16.0,10.0,0.0,36.0,30.0,35.0,36.0,0.0,10705.0,A,12.0,11.67,2.0,0.4,3.0,0.25,0.0,2,,
74732,6.0,1.0,,M,11.0,1.0,U,,15.0,30.0,191.0,12.0,,5.0,67.0,229.0,214.0,122.0,22.0,22.0,12.0,0.0,36.0,,28.0,92.0,1.0,8985.0,A,15.0,,2.0,0.182,3.0,0.143,5.0,2,R,1.0
77910,6.0,3.0,55.0,M,4.0,1.0,H,5.0,21.0,17.0,52.0,4.0,21.0,-19.459032265221893,42.0,838.0,394.0,53.0,24.0,24.0,12.0,0.0,30.0,45.0,8.0,87.0,0.0,16904.0,A,18.0,18.0,,0.222,2.0,0.1,0.0,2,S,
19872,6.0,4.0,59.0,M,10.0,2.0,H,3.0,12.0,20.0,120.0,15.0,12.0,,48.0,691.0,269.0,56.0,16.0,16.0,14.0,17.0,43.0,43.0,27.0,65.0,1.0,11789.0,S,10.4,10.4,5.0,0.5,5.0,0.263,1.0,2,C,6.0
83129,6.0,4.0,,M,3.0,4.0,U,,20.0,12.0,100.0,5.0,20.0,20.0,28.0,703.0,316.0,28.0,21.0,21.0,,0.0,32.0,39.0,18.0,86.0,0.0,12327.0,A,20.0,20.0,3.0,0.429,4.0,0.308,0.0,2,R,
102398,4.0,3.0,69.0,F,8.0,2.0,H,3.0,13.0,27.0,124.0,24.0,25.0,2.0,58.0,442.0,213.0,128.0,18.0,18.0,7.0,0.0,14.0,40.0,29.0,15.0,1.0,14114.0,S,13.67,-16.95887218800771,3.0,0.3,5.0,0.333,1.0,2,C,1.0
81415,6.0,1.0,,M,2.0,1.0,U,1.0,20.0,17.0,58.0,6.0,20.0,5.0,45.0,381.0,237.0,104.0,18.0,18.0,14.0,,26.0,34.0,33.0,74.0,0.0,11016.0,A,0.0,15.0,0.0,0.0,2.0,0.111,0.0,2,R,2.0
15254,5.0,4.0,56.0,F,3.0,1.0,,4.0,25.0,21.0,129.0,7.0,30.0,3.0,52.0,641.0,309.0,,17.0,17.0,13.0,0.0,38.0,46.0,24.0,80.0,0.0,13245.0,A,30.0,28.33,1.0,0.091,3.0,0.136,0.0,,T,8.0
144978,6.0,0.0,41.0,F,7.0,2.0,H,7.0,22.0,15.0,149.0,8.0,23.0,6.0,37.0,3407.0,448.0,40.0,17.0,17.0,13.0,3.0,21.0,52.0,0.0,44.0,1.0,23798.0,S,21.33,21.33,6.0,0.6,6.0,0.316,1.0,1,U,
52774,4.0,2.0,,F,12.0,1.0,U,2.0,20.0,30.0,265.0,16.0,25.0,5.0,70.0,621.0,325.0,126.0,22.0,22.0,,2.0,35.0,28.0,22.0,79.0,1.0,11802.0,A,21.67,21.25,3.0,0.333,4.0,0.286,4.0,2,T,7.0
26289,6.0,0.0,51.0,F,20.0,4.0,H,5.0,11.0,36.0,-245.47319946589744,29.0,50.0,3.0,81.0,1173.0,503.0,126.0,22.0,22.0,14.0,0.0,36.0,25.0,30.0,83.0,1.0,21302.0,S,9.67,9.75,6.0,0.545,8.0,0.364,1.0,1,C,9.0
149870,4.0,1.0,,F,1.0,1.0,U,,15.0,5.0,15.0,1.0,15.0,15.0,13.0,1528.0,339.0,17.0,17.0,17.0,10.0,0.0,5.0,0.0,99.0,55.0,0.0,11192.0,F,15.0,15.0,1.0,0.5,1.0,0.2,0.0,3,S,
158286,6.0,3.0,55.0,M,3.0,1.0,U,,25.0,23.0,156.0,7.0,50.0,5.0,60.0,3753.0,874.0,88.0,24.0,24.0,12.0,0.0,24.0,47.0,23.0,92.0,0.0,-12761.372943099042,A,25.0,25.0,1.0,0.111,1.0,0.05,0.0,1,S,9.0
21368,5.0,4.0,43.0,F,1.0,1.0,U,6.0,25.0,6.0,25.0,1.0,25.0,25.0,16.0,498.0,243.0,17.0,17.0,17.0,13.0,0.0,28.0,31.0,32.0,75.0,0.0,11462.0,F,25.0,25.0,1.0,0.5,1.0,0.2,0.0,2,T,
188114,1.0,4.0,,U,13.0,3.0,U,,4.0,12.0,63.0,,5.0,3.0,32.0,974.0,294.0,73.0,18.0,18.0,6.0,0.0,49.0,17.0,60.0,,1.0,16568.0,E,4.67,4.5,3.0,0.75,4.0,0.5,,2,C,9.0
97767,6.0,0.0,,F,,3.0,U,1.0,12.0,11.0,47.0,4.0,15.0,10.0,24.0,485.0,293.0,29.0,21.0,21.0,12.0,0.0,13.0,24.0,44.0,66.0,0.0,13700.0,A,11.0,10.67,2.0,0.286,3.0,0.214,0.0,2,R,
41899,6.0,3.0,,M,7.0,2.0,U,,10.0,24.0,102.0,13.0,10.0,5.0,57.0,618.0,223.0,88.0,24.0,24.0,26.833062189051,0.0,42.0,23.0,48.0,78.0,1.0,13341.0,A,10.0,10.0,3.0,0.273,5.0,0.238,0.0,3,U,3.0
120490,6.0,0.0,,M,8.0,3.0,,,15.0,23.0,257.0,19.0,17.0,4.0,58.0,689.0,324.0,67.0,15.0,15.0,14.0,1.0,28.0,55.0,19.0,80.0,1.0,12916.0,S,14.67,15.17,3.0,0.273,6.0,0.3,1.0,1,T,7.0
129765,6.0,6.264708537172312,35.0,F,19.09167782228159,1.0,H,5.0,20.0,15.0,47.0,4.0,20.0,5.0,36.0,,490.0,45.0,20.0,20.0,,0.0,16.0,58.0,22.0,93.0,0.0,15758.0,A,20.0,17.5,1.0,0.111,2.0,0.1,0.0,1,S,7.0
153512,4.0,3.0,76.0,M,1.0,1.0,H,2.0,15.0,15.0,-245.47319946589744,4.0,15.0,5.0,42.0,1971.0,553.0,77.0,15.0,15.0,10.0,,36.0,53.0,33.0,85.0,0.0,17576.0,A,0.0,15.0,0.0,0.0,1.0,0.059,0.0,1,S,8.0
58969,5.0,0.0,,M,11.0,1.0,U,2.0,10.0,32.0,147.0,14.0,15.0,5.0,75.0,635.0,274.0,127.0,15.0,15.0,12.0,-15.201233679010635,19.0,36.0,59.0,87.0,1.0,12692.0,L,15.0,12.5,1.0,0.111,2.0,-0.18176697640128311,15.0,3,R,0.0
90753,6.0,6.264708537172312,39.0,F,2.0,4.0,H,5.0,11.0,10.0,40.0,6.0,11.0,5.0,24.0,951.0,266.0,28.0,17.0,17.0,13.0,0.0,21.0,0.0,78.0,66.0,1.0,14143.0,A,6.0,,2.0,0.333,4.0,0.333,0.0,3,U,
131549,8.0,3.0,65.0,M,3.0,1.0,H,1.0,25.0,20.0,148.0,5.0,60.0,3.0,59.0,621.0,139.0,64.0,12.0,,19.0,1.0,50.0,38.0,38.0,78.0,0.0,9264.0,A,42.5,29.33,2.0,0.286,3.0,0.188,0.0,3,C,0.0
174609,4.0,1.0,,F,5.0,3.0,U,,6.0,21.0,98.0,13.0,10.0,5.0,53.0,819.0,259.0,80.0,18.0,20.0,8.0,0.0,27.0,35.0,17.0,82.0,,13539.0,S,9.0,9.0,2.0,0.182,5.0,0.227,1.0,2,T,
82737,4.0,0.0,81.0,M,5.0,4.0,H,3.0,12.0,11.0,67.0,7.0,12.0,5.0,26.0,1430.0,562.0,41.0,17.0,17.0,7.0,0.0,43.0,18.0,46.0,62.0,1.0,32648.0,A,10.5,10.33,4.0,0.5,6.0,0.4,0.0,1,S,
81890,6.0,2.0,74.0,F,2.0,1.0,U,,20.0,22.0,95.0,7.0,20.0,10.0,54.0,377.0,183.0,74.0,19.0,19.0,13.0,0.0,44.0,19.0,49.0,84.0,0.0,9956.0,A,0.0,17.0,0.0,0.0,2.0,0.095,0.0,3,R,0.0
173726,6.0,4.0,,F,2.0,3.0,U,,11.0,16.0,49.0,6.0,11.0,3.0,40.0,2806.0,474.0,182.20286969802558,18.0,18.0,12.0,4.0,28.0,48.0,24.0,66.0,0.0,16565.0,A,11.0,10.33,1.0,0.143,3.0,0.167,0.0,1,S,8.0
111284,,4.0,59.0,F,7.0,4.0,H,5.0,7.0,20.0,47.0,11.0,7.0,3.0,50.0,582.0,292.0,81.0,,,13.0,6.0,37.0,46.0,21.0,76.0,1.0,10930.0,A,5.4,5.33,5.0,0.556,6.0,0.3,,2,T,
172773,6.0,0.0,,U,10.0,3.0,U,,10.0,32.0,217.0,23.0,13.0,5.0,76.0,1114.0,303.0,123.0,17.0,17.0,13.0,0.0,45.0,35.0,35.0,68.0,1.0,15693.0,S,10.0,10.33,1.0,0.111,3.0,0.15,1.0,2,R,2.0
41699,6.0,1.0,7.0,M,12.0,3.0,U,1.0,10.0,32.0,205.0,17.0,25.0,3.0,79.0,613.0,292.0,127.0,18.0,18.0,14.0,0.0,47.0,24.0,48.0,,1.0,17412.0,S,16.0,13.0,2.0,0.2,4.0,0.19,1.0,2,S,1.0
4352,5.0,1.0,57.0,M,8.0,1.0,H,1.0,23.0,30.0,175.0,10.0,30.0,10.0,73.0,440.0,296.0,124.0,24.0,24.0,12.0,0.0,33.0,29.0,38.0,81.0,1.0,11704.0,A,23.0,,1.0,0.143,1.0,0.056,0.0,,R,2.0
185115,7.0,4.0,50.0,M,5.0,3.0,H,6.0,20.0,29.0,642.0,19.0,100.0,10.0,123.0,1072.0,328.0,91.0,9.0,19.0,33.0,0.0,,42.0,26.0,68.0,1.0,14475.0,S,0.0,26.25,0.0,0.0,4.0,0.182,1.0,2,R,4.0
152090,6.0,3.0,74.0,M,4.0,2.0,H,4.0,15.0,14.0,50.0,5.0,15.0,5.0,33.0,2500.0,628.0,36.0,17.0,17.0,14.0,0.0,37.0,40.0,32.0,90.0,0.0,23825.0,A,11.67,11.25,3.0,0.333,4.0,0.2,0.0,1,S,
117600,5.0,1.0,33.0,M,3.0,1.0,H,6.0,15.0,14.0,35.0,5.0,15.0,3.0,38.0,1425.0,625.0,53.0,26.0,26.0,12.0,0.0,0.0,0.0,0.0,93.0,0.0,22232.0,A,7.0,11.0,1.0,0.111,2.0,0.1,0.0,3,S,9.0
150567,6.0,4.0,64.0,M,2.0,3.0,H,1.0,14.0,15.0,71.0,6.0,14.0,5.0,40.0,1719.0,344.0,68.0,18.0,18.0,13.0,0.0,18.0,34.0,32.0,56.0,,12730.0,A,14.0,14.0,1.0,-0.36980473637973116,4.0,0.267,0.0,2,S,
138541,4.0,3.0,,M,2.0,1.0,U,,,11.0,40.0,3.0,15.0,10.0,28.0,713.0,274.0,33.0,20.0,20.0,10.0,4.0,49.0,28.0,58.0,67.0,0.0,10814.0,A,12.5,13.33,2.0,0.25,3.0,0.167,0.0,,S,
73218,6.0,1.0,,M,11.0,3.0,U,4.0,10.0,31.0,122.0,19.0,20.0,1.0,-23.182637787638214,626.0,236.0,122.0,17.0,17.0,13.0,0.0,27.0,16.0,37.0,81.0,1.0,,S,8.33,9.0,,0.3,5.0,0.25,1.0,2,C,4.0
148546,5.0,1.0,85.0,M,8.0,4.0,H,7.0,5.0,25.0,77.0,15.0,7.0,3.0,61.0,4286.0,811.0,104.0,15.0,15.0,12.0,0.0,26.0,21.0,32.0,92.0,1.0,33614.0,S,7.0,5.8,1.0,0.125,9.145253460103914,0.263,8.58948326848196,1,S,9.0
88868,6.0,1.0,73.0,F,4.0,4.0,H,6.0,8.0,10.0,52.0,7.0,12.0,3.0,24.0,2313.0,502.0,28.0,17.0,17.0,13.0,0.0,56.0,13.0,56.0,82.0,1.0,28018.0,,7.0,7.67,4.0,0.667,6.0,0.545,0.0,1,S,
136281,6.0,0.0,47.0,M,3.0,1.0,H,6.0,19.0,-7.188999042565584,,3.0,20.0,10.0,26.0,1004.0,437.0,35.0,25.0,25.0,11.0,1.0,27.0,43.0,14.0,57.0,0.0,19014.0,A,16.33,16.33,3.0,0.375,3.0,0.176,0.0,1,S,
185114,6.0,3.0,79.0,F,11.0,1.0,U,5.0,100.0,32.0,3775.0,39.0,201.0,10.0,139.0,938.0,451.0,111.0,6.0,19.0,35.0,1.0,33.0,22.0,27.0,91.0,1.0,16699.0,A,125.0,162.5,1.0,0.091,2.0,0.091,14.0,1,C,8.0
79196,5.0,0.0,79.0,M,2.0,1.0,U,1.0,20.0,18.0,65.0,4.0,20.0,10.0,46.0,561.0,312.0,63.0,26.0,26.0,,0.0,27.0,39.0,24.0,73.0,0.0,13084.0,A,0.0,20.0,0.0,0.0,2.0,0.111,0.0,2,R,6.0
44219,6.0,1.0,,F,3.0,4.0,U,,10.0,,55.0,6.0,10.0,5.0,34.0,591.0,310.0,41.0,18.0,18.0,12.0,0.0,48.0,20.0,59.0,56.0,0.0,14156.0,A,10.0,10.0,2.0,0.222,5.0,0.25,0.0,2,C,
114435,6.0,2.0,,U,1.0,3.0,U,,10.0,10.0,62.0,4.0,22.0,10.0,26.0,0.0,0.0,32.0,18.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,20.0,17.33,1.0,0.167,9.145253460103914,0.214,0.0,1,T,
148101,5.0,3.0,77.0,F,5.0,3.0,H,7.0,10.0,20.0,87.0,11.0,11.0,5.0,51.0,3610.0,455.0,77.0,15.0,15.0,13.0,0.0,45.0,20.0,40.0,65.0,0.0,23343.0,A,10.5,10.25,2.0,0.25,4.0,0.235,0.0,1,S,8.0
149725,6.0,0.0,,F,6.0,4.0,U,,6.0,16.0,129.0,11.0,14.0,6.0,38.0,4259.0,435.0,41.0,19.0,21.0,14.0,0.0,26.0,22.0,42.0,51.0,0.0,31730.0,A,13.2,12.88,5.0,0.455,8.0,0.381,0.0,1,U,
179472,5.0,1.0,59.0,F,8.0,1.0,H,5.0,10.0,32.0,310.0,23.0,25.0,10.0,77.0,,238.0,128.0,17.0,30.0,12.0,0.0,18.0,42.0,0.0,11.0,1.0,18865.0,A,10.0,17.5,1.0,0.1,2.0,0.095,6.0,1,U,2.0
165494,6.0,1.0,52.0,F,7.0,2.0,H,7.0,15.0,27.0,140.0,9.0,25.0,10.0,61.0,3898.0,744.0,110.0,20.0,20.0,13.0,0.0,27.0,47.0,13.0,85.0,1.0,26483.0,A,15.0,15.0,3.0,0.3,3.0,0.158,0.0,1,C,9.0
38557,6.0,0.0,,M,1.0,2.0,U,,22.0,8.0,42.0,2.0,22.0,20.0,17.0,1838.0,393.0,23.0,16.0,16.0,12.0,1.0,32.0,25.0,42.0,86.0,0.0,27012.0,N,20.0,21.0,6.340076090665356,0.25,2.0,0.25,0.0,1,U,
132903,2.0,4.0,35.0,F,4.0,1.0,H,7.0,19.0,17.0,90.0,6.0,19.0,10.0,50.0,483.0,180.0,67.0,15.0,15.0,10.0,0.0,31.0,14.0,12.0,65.0,1.0,7610.0,E,0.0,,0.0,0.0,1.0,0.063,0.0,2,R,4.0
126309,6.0,1.0,,M,13.0,2.0,U,1.0,14.0,26.0,267.0,26.0,,4.0,63.0,413.0,168.0,88.0,25.0,25.0,12.0,0.0,15.0,14.0,61.0,40.0,1.0,6785.0,S,14.5,14.4,4.0,0.364,5.0,0.25,1.0,3,C,13.4468898023008
37460,6.0,1.0,,F,4.0,4.0,U,,8.0,11.0,64.0,7.0,11.0,5.0,27.0,966.0,422.0,29.0,16.0,16.0,15.0,0.0,32.0,31.0,39.0,84.0,1.0,18877.0,A,8.5,9.14,4.0,0.571,7.0,0.5,0.0,2,S,
30624,5.0,1.0,,F,1.0,1.0,H,1.0,25.0,6.0,25.0,1.0,25.0,25.0,14.0,-2186.9746582835646,175.0,17.0,17.0,17.0,11.0,0.0,27.0,44.0,38.0,66.0,0.0,7351.0,F,25.0,25.0,1.0,0.5,1.0,0.2,0.0,3,C,
110289,4.0,1.0,47.0,F,0.0,2.0,U,1.0,15.0,8.0,25.0,2.0,15.0,10.0,20.0,328.0,143.0,-48.947478142868206,15.0,15.0,11.0,0.0,25.0,26.0,26.0,43.0,0.0,6192.0,N,0.0,12.5,0.0,0.0,2.0,0.167,0.0,3,C,
109480,6.0,3.0,67.0,M,6.0,3.0,H,4.0,31.0,31.0,294.0,,31.0,5.0,74.0,494.0,834.3503938544588,123.0,18.0,18.0,14.0,0.0,21.0,34.0,26.0,80.0,1.0,9463.0,A,19.0,26.6,1.0,0.091,5.0,0.227,7.0,2,R,4.0
59462,5.0,1.0,,F,9.0,,U,,19.0,24.0,192.0,16.0,20.0,3.0,66.0,528.0,309.0,93.0,16.0,16.0,13.0,0.0,27.0,24.0,33.0,,1.0,12520.0,A,0.0,19.0,0.0,0.0,1.0,0.056,10.0,2,R,3.0
59025,3.0,0.0,47.0,M,1.0,1.0,U,7.0,18.0,5.0,18.0,1.0,18.0,18.0,13.0,309.0,178.0,21.0,21.0,21.0,8.0,2.0,27.0,49.0,25.0,87.0,0.0,7840.0,N,18.0,18.0,1.0,0.333,1.0,0.143,0.0,3,R,
108684,5.0,2.0,51.0,M,0.0,1.0,H,3.0,20.0,6.0,20.0,1.0,20.0,20.0,13.0,456.0,188.0,16.0,16.0,16.0,11.0,0.0,19.0,0.0,65.0,65.0,0.0,8289.0,F,0.0,20.0,0.0,0.0,1.0,0.2,0.0,3,C,
135913,5.0,0.0,,M,1.0,1.0,U,5.0,30.0,12.0,50.0,2.0,30.0,20.0,24.0,626.0,240.0,53.0,25.0,25.0,10.0,0.0,26.0,50.0,17.0,58.0,0.0,12475.0,A,0.0,30.0,0.0,0.0,1.0,0.1,0.0,1,S,
100555,6.0,1.0,17.0,M,11.0,3.0,H,7.0,19.0,21.0,164.0,13.0,19.0,31.583699165732604,55.0,1192.0,530.0,63.0,21.0,21.0,14.0,1.0,26.0,48.0,11.0,95.0,,20309.0,S,16.8,16.5,5.0,0.5,6.0,0.333,1.0,1,S,9.0
